11163
45   ( 3.74337, -1.62501)  ( 3.73036, -1.61159) 
44   ( 3.7175, -1.63897)  ( 3.72706, -1.63527) 
44   ( 3.70615, -1.63876)  ( 3.7175, -1.63897) 
45   ( 3.72706, -1.63527)  ( 3.72034, -1.61796) 
44   ( 3.6948, -1.63854)  ( 3.70615, -1.63876) 
44   ( 3.68261, -1.63399)  ( 3.6948, -1.63854) 
45   ( 3.70615, -1.63876)  ( 3.70653, -1.61882) 
45   ( 3.67041, -1.62943)  ( 3.68261, -1.63399) 
44   ( 3.6582, -1.62257)  ( 3.67041, -1.62943) 
45   ( 3.68261, -1.63399)  ( 3.68623, -1.61419) 
44   ( 3.64598, -1.61571)  ( 3.6582, -1.62257) 
45   ( 3.63451, -1.60917)  ( 3.64598, -1.61571) 
44   ( 3.6582, -1.62257)  ( 3.66777, -1.60822) 
45   ( 3.62305, -1.60263)  ( 3.63451, -1.60917) 
45   ( 3.61307, -1.59881)  ( 3.62305, -1.60263) 
45   ( 3.63451, -1.60917)  ( 3.63989, -1.59987) 
45   ( 3.60308, -1.59499)  ( 3.61307, -1.59881) 
45   ( 3.59493, -1.59437)  ( 3.60308, -1.59499) 
45   ( 3.61307, -1.59881)  ( 3.61362, -1.58937) 
45   ( 3.58677, -1.59374)  ( 3.59493, -1.59437) 
45   ( 3.58057, -1.59582)  ( 3.58677, -1.59374) 
45   ( 3.59493, -1.59437)  ( 3.60159, -1.58614) 
44   ( 3.57438, -1.5979)  ( 3.58057, -1.59582) 
44   ( 3.57028, -1.60219)  ( 3.57438, -1.5979) 
45   ( 3.58057, -1.59582)  ( 3.57202, -1.58331) 
45   ( 3.56619, -1.60648)  ( 3.57028, -1.60219) 
45   ( 3.56442, -1.61253)  ( 3.56619, -1.60648) 
45   ( 3.57028, -1.60219)  ( 3.55383, -1.58497) 
45   ( 3.56265, -1.61858)  ( 3.56442, -1.61253) 
45   ( 3.56362, -1.62606)  ( 3.56265, -1.61858) 
45   ( 3.56442, -1.61253)  ( 3.55152, -1.61425) 
45   ( 3.56458, -1.63354)  ( 3.56362, -1.62606) 
45   ( 3.56871, -1.64213)  ( 3.56458, -1.63354) 
44   ( 3.56362, -1.62606)  ( 3.55167, -1.6276) 
45   ( 3.57284, -1.65073)  ( 3.56871, -1.64213) 
45   ( 3.58044, -1.66014)  ( 3.57284, -1.65073) 
45   ( 3.56871, -1.64213)  ( 3.56132, -1.64759) 
45   ( 3.58805, -1.66954)  ( 3.58044, -1.66014) 
45   ( 3.59781, -1.67958)  ( 3.58805, -1.66954) 
43   ( 3.58044, -1.66014)  ( 3.56993, -1.662) 
45   ( 3.60757, -1.68961)  ( 3.59781, -1.67958) 
45   ( 3.61695, -1.70016)  ( 3.60757, -1.68961) 
45   ( 3.59781, -1.67958)  ( 3.58831, -1.68881) 
45   ( 3.62633, -1.71072)  ( 3.61695, -1.70016) 
45   ( 3.63278, -1.72169)  ( 3.62633, -1.71072) 
45   ( 3.61695, -1.70016)  ( 3.60415, -1.71349) 
45   ( 3.63924, -1.73266)  ( 3.63278, -1.72169) 
45   ( 3.64124, -1.74364)  ( 3.63924, -1.73266) 
45   ( 3.63278, -1.72169)  ( 3.61399, -1.73554) 
45   ( 3.64324, -1.75462)  ( 3.64124, -1.74364) 
45   ( 3.64131, -1.76457)  ( 3.64324, -1.75462) 
44   ( 3.64124, -1.74364)  ( 3.6204, -1.74625) 
45   ( 3.63937, -1.77453)  ( 3.64131, -1.76457) 
45   ( 3.63426, -1.78234)  ( 3.63937, -1.77453) 
45   ( 3.64131, -1.76457)  ( 3.62218, -1.76085) 
45   ( 3.62914, -1.79015)  ( 3.63426, -1.78234) 
44   ( 3.6216, -1.79472)  ( 3.62914, -1.79015) 
45   ( 3.63426, -1.78234)  ( 3.61772, -1.77151) 
44   ( 3.61406, -1.79928)  ( 3.6216, -1.79472) 
45   ( 3.60505, -1.79992)  ( 3.61406, -1.79928) 
44   ( 3.6216, -1.79472)  ( 3.61113, -1.77744) 
45   ( 3.59603, -1.80055)  ( 3.60505, -1.79992) 
45   ( 3.58684, -1.79734)  ( 3.59603, -1.80055) 
45   ( 3.60505, -1.79992)  ( 3.60364, -1.77994) 
45   ( 3.57765, -1.79412)  ( 3.58684, -1.79734) 
45   ( 3.56962, -1.78721)  ( 3.57765, -1.79412) 
45   ( 3.58684, -1.79734)  ( 3.59331, -1.77888) 
45   ( 3.56158, -1.78029)  ( 3.56962, -1.78721) 
45   ( 3.55602, -1.76986)  ( 3.56158, -1.78029) 
45   ( 3.56962, -1.78721)  ( 3.58171, -1.77053) 
45   ( 3.55045, -1.75942)  ( 3.55602, -1.76986) 
45   ( 3.54763, -1.74629)  ( 3.55045, -1.75942) 
45   ( 3.55602, -1.76986)  ( 3.57633, -1.76109) 
45   ( 3.54481, -1.73315)  ( 3.54763, -1.74629) 
45   ( 3.54337, -1.71921)  ( 3.54481, -1.73315) 
45   ( 3.54763, -1.74629)  ( 3.56759, -1.74195) 
45   ( 3.54192, -1.70527)  ( 3.54337, -1.71921) 
44   ( 3.54034, -1.6925)  ( 3.54192, -1.70527) 
44   ( 3.54337, -1.71921)  ( 3.56231, -1.7173) 
44   ( 3.53875, -1.67973)  ( 3.54034, -1.6925) 
45   ( 3.53575, -1.66984)  ( 3.53875, -1.67973) 
44   ( 3.54034, -1.6925)  ( 3.55424, -1.69564) 
45   ( 3.53275, -1.65995)  ( 3.53575, -1.66984) 
45   ( 3.52835, -1.65325)  ( 3.53275, -1.65995) 
45   ( 3.53575, -1.66984)  ( 3.54362, -1.66565) 
45   ( 3.52395, -1.64655)  ( 3.52835, -1.65325) 
45   ( 3.51859, -1.64288)  ( 3.52395, -1.64655) 
45   ( 3.52835, -1.65325)  ( 3.53934, -1.65362) 
44   ( 3.51323, -1.6392)  ( 3.51859, -1.64288) 
44   ( 3.50735, -1.63839)  ( 3.51323, -1.6392) 
45   ( 3.51859, -1.64288)  ( 3.52393, -1.62778) 
45   ( 3.50148, -1.63757)  ( 3.50735, -1.63839) 
45   ( 3.49553, -1.63954)  ( 3.50148, -1.63757) 
45   ( 3.50735, -1.63839)  ( 3.51192, -1.61391) 
45   ( 3.48959, -1.64151)  ( 3.49553, -1.63954) 
45   ( 3.48405, -1.64638)  ( 3.48959, -1.64151) 
44   ( 3.49553, -1.63954)  ( 3.4857, -1.62998) 
44   ( 3.4785, -1.65126)  ( 3.48405, -1.64638) 
44   ( 3.47381, -1.65919)  ( 3.4785, -1.65126) 
45   ( 3.48405, -1.64638)  ( 3.47587, -1.63708) 
45   ( 3.46913, -1.66712)  ( 3.47381, -1.65919) 
45   ( 3.46574, -1.67824)  ( 3.46913, -1.66712) 
45   ( 3.47381, -1.65919)  ( 3.46375, -1.65624) 
45   ( 3.46235, -1.68935)  ( 3.46574, -1.67824) 
45   ( 3.45992, -1.70285)  ( 3.46235, -1.68935) 
45   ( 3.46574, -1.67824)  ( 3.45697, -1.67223) 
44   ( 3.4575, -1.71635)  ( 3.45992, -1.70285) 
44   ( 3.45479, -1.73035)  ( 3.4575, -1.71635) 
45   ( 3.45992, -1.70285)  ( 3.44776, -1.70068) 
45   ( 3.45209, -1.74435)  ( 3.45479, -1.73035) 
44   ( 3.4478, -1.75691)  ( 3.45209, -1.74435) 
45   ( 3.45479, -1.73035)  ( 3.43593, -1.72765) 
44   ( 3.44351, -1.76948)  ( 3.4478, -1.75691) 
45   ( 3.43665, -1.77889)  ( 3.44351, -1.76948) 
44   ( 3.4478, -1.75691)  ( 3.42842, -1.74678) 
44   ( 3.42979, -1.7883)  ( 3.43665, -1.77889) 
43   ( 3.42103, -1.7941)  ( 3.42979, -1.7883) 
45   ( 3.43665, -1.77889)  ( 3.41831, -1.76582) 
43   ( 3.41227, -1.7999)  ( 3.42103, -1.7941) 
44   ( 3.40283, -1.80205)  ( 3.41227, -1.7999) 
43   ( 3.42103, -1.7941)  ( 3.40973, -1.7766) 
43   ( 3.3934, -1.8042)  ( 3.40283, -1.80205) 
43   ( 3.38451, -1.80267)  ( 3.3934, -1.8042) 
45   ( 3.40283, -1.80205)  ( 3.39826, -1.78198) 
45   ( 3.37563, -1.80113)  ( 3.38451, -1.80267) 
45   ( 3.36849, -1.79596)  ( 3.37563, -1.80113) 
44   ( 3.38451, -1.80267)  ( 3.3881, -1.78188) 
45   ( 3.36135, -1.79078)  ( 3.36849, -1.79596) 
45   ( 3.35674, -1.78269)  ( 3.36135, -1.79078) 
45   ( 3.36849, -1.79596)  ( 3.38096, -1.77875) 
45   ( 3.35213, -1.77459)  ( 3.35674, -1.78269) 
45   ( 3.35066, -1.76465)  ( 3.35213, -1.77459) 
45   ( 3.35674, -1.78269)  ( 3.37486, -1.77238) 
45   ( 3.34919, -1.75471)  ( 3.35066, -1.76465) 
45   ( 3.35146, -1.74398)  ( 3.34919, -1.75471) 
45   ( 3.35066, -1.76465)  ( 3.37101, -1.76164) 
45   ( 3.35372, -1.73326)  ( 3.35146, -1.74398) 
44   ( 3.3602, -1.72278)  ( 3.35372, -1.73326) 
45   ( 3.35146, -1.74398)  ( 3.37399, -1.74602) 
43   ( 3.36668, -1.7123)  ( 3.3602, -1.72278) 
44   ( 3.37627, -1.70247)  ( 3.36668, -1.7123) 
44   ( 3.3602, -1.72278)  ( 3.37875, -1.73839) 
45   ( 3.38585, -1.69263)  ( 3.37627, -1.70247) 
45   ( 3.39629, -1.68339)  ( 3.38585, -1.69263) 
45   ( 3.37627, -1.70247)  ( 3.39047, -1.71635) 
45   ( 3.40672, -1.67415)  ( 3.39629, -1.68339) 
45   ( 3.41572, -1.66545)  ( 3.40672, -1.67415) 
44   ( 3.39629, -1.68339)  ( 3.40867, -1.6923) 
45   ( 3.42472, -1.65674)  ( 3.41572, -1.66545) 
45   ( 3.43052, -1.64857)  ( 3.42472, -1.65674) 
45   ( 3.41572, -1.66545)  ( 3.42493, -1.67499) 
44   ( 3.43632, -1.6404)  ( 3.43052, -1.64857) 
43   ( 3.4389, -1.63296)  ( 3.43632, -1.6404) 
45   ( 3.43052, -1.64857)  ( 3.43772, -1.65368) 
44   ( 3.44148, -1.62552)  ( 3.4389, -1.63296) 
44   ( 3.4412, -1.61906)  ( 3.44148, -1.62552) 
44   ( 3.4389, -1.63296)  ( 3.45272, -1.63236) 
43   ( 3.44092, -1.6126)  ( 3.4412, -1.61906) 
44   ( 3.43815, -1.60735)  ( 3.44092, -1.6126) 
44   ( 3.4412, -1.61906)  ( 3.45738, -1.61423) 
44   ( 3.43537, -1.6021)  ( 3.43815, -1.60735) 
43   ( 3.4304, -1.59836)  ( 3.43537, -1.6021) 
44   ( 3.43815, -1.60735)  ( 3.46166, -1.5963) 
44   ( 3.42543, -1.59462)  ( 3.4304, -1.59836) 
45   ( 3.41842, -1.59279)  ( 3.42543, -1.59462) 
42   ( 3.4304, -1.59836)  ( 3.43194, -1.584) 
45   ( 3.41141, -1.59097)  ( 3.41842, -1.59279) 
45   ( 3.40249, -1.59148)  ( 3.41141, -1.59097) 
45   ( 3.41842, -1.59279)  ( 3.42167, -1.58033) 
45   ( 3.39358, -1.59199)  ( 3.40249, -1.59148) 
45   ( 3.38291, -1.59526)  ( 3.39358, -1.59199) 
45   ( 3.40249, -1.59148)  ( 3.39674, -1.58157) 
45   ( 3.37223, -1.59853)  ( 3.38291, -1.59526) 
45   ( 3.36012, -1.60421)  ( 3.37223, -1.59853) 
45   ( 3.38291, -1.59526)  ( 3.38199, -1.58467) 
43   ( 3.348, -1.60988)  ( 3.36012, -1.60421) 
43   ( 3.33516, -1.61612)  ( 3.348, -1.60988) 
44   ( 3.36012, -1.60421)  ( 3.3506, -1.59282) 
45   ( 3.32231, -1.62236)  ( 3.33516, -1.61612) 
45   ( 3.30947, -1.62714)  ( 3.32231, -1.62236) 
45   ( 3.33516, -1.61612)  ( 3.32592, -1.59713) 
45   ( 3.29664, -1.63193)  ( 3.30947, -1.62714) 
45   ( 3.28455, -1.63334)  ( 3.29664, -1.63193) 
45   ( 3.30947, -1.62714)  ( 3.30179, -1.60651) 
45   ( 3.27247, -1.63475)  ( 3.28455, -1.63334) 
45   ( 3.26185, -1.63235)  ( 3.27247, -1.63475) 
45   ( 3.28455, -1.63334)  ( 3.27773, -1.60931) 
45   ( 3.25124, -1.62994)  ( 3.26185, -1.63235) 
45   ( 3.24281, -1.62456)  ( 3.25124, -1.62994) 
45   ( 3.26185, -1.63235)  ( 3.27043, -1.61018) 
45   ( 3.23438, -1.61917)  ( 3.24281, -1.62456) 
45   ( 3.22883, -1.61168)  ( 3.23438, -1.61917) 
45   ( 3.24281, -1.62456)  ( 3.25438, -1.60644) 
45   ( 3.22328, -1.60418)  ( 3.22883, -1.61168) 
45   ( 3.22131, -1.59545)  ( 3.22328, -1.60418) 
44   ( 3.22883, -1.61168)  ( 3.2463, -1.59874) 
45   ( 3.21935, -1.58672)  ( 3.22131, -1.59545) 
45   ( 3.22135, -1.57772)  ( 3.21935, -1.58672) 
45   ( 3.22131, -1.59545)  ( 3.24282, -1.59061) 
45   ( 3.22334, -1.56872)  ( 3.22135, -1.57772) 
45   ( 3.22901, -1.56058)  ( 3.22334, -1.56872) 
45   ( 3.22135, -1.57772)  ( 3.24266, -1.58245) 
45   ( 3.23468, -1.55244)  ( 3.22901, -1.56058) 
45   ( 3.24365, -1.54631)  ( 3.23468, -1.55244) 
45   ( 3.22901, -1.56058)  ( 3.24653, -1.57277) 
45   ( 3.25262, -1.54018)  ( 3.24365, -1.54631) 
45   ( 3.26452, -1.53721)  ( 3.25262, -1.54018) 
43   ( 3.24365, -1.54631)  ( 3.25599, -1.564) 
45   ( 3.27643, -1.53425)  ( 3.26452, -1.53721) 
45   ( 3.29072, -1.53513)  ( 3.27643, -1.53425) 
45   ( 3.26452, -1.53721)  ( 3.26993, -1.55988) 
43   ( 3.30501, -1.536)  ( 3.29072, -1.53513) 
43   ( 3.32023, -1.53898)  ( 3.30501, -1.536) 
45   ( 3.29072, -1.53513)  ( 3.29217, -1.55763) 
45   ( 3.33544, -1.54196)  ( 3.32023, -1.53898) 
45   ( 3.34982, -1.54454)  ( 3.33544, -1.54196) 
45   ( 3.32023, -1.53898)  ( 3.31562, -1.55817) 
44   ( 3.3642, -1.54713)  ( 3.34982, -1.54454) 
42   ( 3.37608, -1.547)  ( 3.3642, -1.54713) 
45   ( 3.34982, -1.54454)  ( 3.34743, -1.55694) 
43   ( 3.38795, -1.54688)  ( 3.37608, -1.547) 
45   ( 3.39681, -1.54413)  ( 3.38795, -1.54688) 
43   ( 3.37608, -1.547)  ( 3.38105, -1.55787) 
45   ( 3.40566, -1.54137)  ( 3.39681, -1.54413) 
45   ( 3.41182, -1.53786)  ( 3.40566, -1.54137) 
44   ( 3.39681, -1.54413)  ( 3.3912, -1.55681) 
45   ( 3.41798, -1.53435)  ( 3.41182, -1.53786) 
45   ( 3.42178, -1.53194)  ( 3.41798, -1.53435) 
44   ( 3.41182, -1.53786)  ( 3.4194, -1.55113) 
45   ( 3.42557, -1.52953)  ( 3.42178, -1.53194) 
45   ( 3.42694, -1.52856)  ( 3.42557, -1.52953) 
45   ( 3.42178, -1.53194)  ( 3.42739, -1.54792) 
45   ( 3.42831, -1.52758)  ( 3.42694, -1.52856) 
44   ( 3.4266, -1.52616)  ( 3.42831, -1.52758) 
45   ( 3.42694, -1.52856)  ( 3.44144, -1.53264) 
44   ( 3.42489, -1.52473)  ( 3.4266, -1.52616) 
44   ( 3.41942, -1.5208)  ( 3.42489, -1.52473) 
43   ( 3.4266, -1.52616)  ( 3.4281, -1.52436) 
44   ( 3.41394, -1.51686)  ( 3.41942, -1.5208) 
45   ( 3.40461, -1.50901)  ( 3.41394, -1.51686) 
44   ( 3.41942, -1.5208)  ( 3.42163, -1.51911) 
45   ( 3.39527, -1.50116)  ( 3.40461, -1.50901) 
45   ( 3.38435, -1.49053)  ( 3.39527, -1.50116) 
45   ( 3.40461, -1.50901)  ( 3.41169, -1.50057) 
44   ( 3.37342, -1.4799)  ( 3.38435, -1.49053) 
44   ( 3.36359, -1.46818)  ( 3.37342, -1.4799) 
45   ( 3.38435, -1.49053)  ( 3.38652, -1.48829) 
45   ( 3.35375, -1.45647)  ( 3.36359, -1.46818) 
45   ( 3.34591, -1.44499)  ( 3.35375, -1.45647) 
44   ( 3.33806, -1.4335)  ( 3.34591, -1.44499) 
44   ( 3.33192, -1.42329)  ( 3.33806, -1.4335) 
45   ( 3.34591, -1.44499)  ( 3.34973, -1.44224) 
45   ( 3.32577, -1.41307)  ( 3.33192, -1.42329) 
45   ( 3.32102, -1.40502)  ( 3.32577, -1.41307) 
43   ( 3.33192, -1.42329)  ( 3.341, -1.42121) 
45   ( 3.31627, -1.39697)  ( 3.32102, -1.40502) 
45   ( 3.31265, -1.39109)  ( 3.31627, -1.39697) 
45   ( 3.32102, -1.40502)  ( 3.33375, -1.40233) 
45   ( 3.30902, -1.38521)  ( 3.31265, -1.39109) 
45   ( 3.30627, -1.38116)  ( 3.30902, -1.38521) 
45   ( 3.30352, -1.37712)  ( 3.30627, -1.38116) 
45   ( 3.30139, -1.37456)  ( 3.30352, -1.37712) 
45   ( 3.30627, -1.38116)  ( 3.31966, -1.37323) 
43   ( 3.29926, -1.372)  ( 3.30139, -1.37456) 
43   ( 3.29751, -1.37059)  ( 3.29926, -1.372) 
45   ( 3.30139, -1.37456)  ( 3.30282, -1.36852) 
45   ( 3.29576, -1.36919)  ( 3.29751, -1.37059) 
45   ( 3.29413, -1.36859)  ( 3.29576, -1.36919) 
45   ( 3.29751, -1.37059)  ( 3.30107, -1.36642) 
44   ( 3.2925, -1.36799)  ( 3.29413, -1.36859) 
44   ( 3.29074, -1.36785)  ( 3.2925, -1.36799) 
45   ( 3.29413, -1.36859)  ( 3.29713, -1.36415) 
45   ( 3.28899, -1.36772)  ( 3.29074, -1.36785) 
45   ( 3.28687, -1.36775)  ( 3.28899, -1.36772) 
45   ( 3.29074, -1.36785)  ( 3.29612, -1.36408) 
45   ( 3.28475, -1.36778)  ( 3.28687, -1.36775) 
45   ( 3.28211, -1.36788)  ( 3.28475, -1.36778) 
45   ( 3.28687, -1.36775)  ( 3.28033, -1.36343) 
45   ( 3.27948, -1.36798)  ( 3.28211, -1.36788) 
45   ( 3.27619, -1.36813)  ( 3.27948, -1.36798) 
45   ( 3.28211, -1.36788)  ( 3.27857, -1.36346) 
45   ( 3.27291, -1.36828)  ( 3.27619, -1.36813) 
45   ( 3.26886, -1.36846)  ( 3.27291, -1.36828) 
45   ( 3.27619, -1.36813)  ( 3.27544, -1.36358) 
44   ( 3.2648, -1.36865)  ( 3.26886, -1.36846) 
44   ( 3.25985, -1.36885)  ( 3.2648, -1.36865) 
45   ( 3.26886, -1.36846)  ( 3.26884, -1.36388) 
44   ( 3.2549, -1.36905)  ( 3.25985, -1.36885) 
44   ( 3.24892, -1.36925)  ( 3.2549, -1.36905) 
45   ( 3.25985, -1.36885)  ( 3.26451, -1.36405) 
45   ( 3.24294, -1.36945)  ( 3.24892, -1.36925) 
45   ( 3.23582, -1.36963)  ( 3.24294, -1.36945) 
45   ( 3.24892, -1.36925)  ( 3.24788, -1.36818) 
45   ( 3.22869, -1.36981)  ( 3.23582, -1.36963) 
45   ( 3.22028, -1.36996)  ( 3.22869, -1.36981) 
43   ( 3.23582, -1.36963)  ( 3.238, -1.36678) 
45   ( 3.21188, -1.37011)  ( 3.22028, -1.36996) 
44   ( 3.20207, -1.3702)  ( 3.21188, -1.37011) 
45   ( 3.22028, -1.36996)  ( 3.22016, -1.35756) 
44   ( 3.19226, -1.37029)  ( 3.20207, -1.3702) 
45   ( 3.18092, -1.37031)  ( 3.19226, -1.37029) 
44   ( 3.20207, -1.3702)  ( 3.19778, -1.36308) 
45   ( 3.16958, -1.37033)  ( 3.18092, -1.37031) 
45   ( 3.15658, -1.37027)  ( 3.16958, -1.37033) 
45   ( 3.18092, -1.37031)  ( 3.18666, -1.36225) 
44   ( 3.14358, -1.3702)  ( 3.15658, -1.37027) 
43   ( 3.1288, -1.37003)  ( 3.14358, -1.3702) 
44   ( 3.11402, -1.36985)  ( 3.1288, -1.37003) 
45   ( 3.09733, -1.36956)  ( 3.11402, -1.36985) 
44   ( 3.1288, -1.37003)  ( 3.12888, -1.36351) 
45   ( 3.08063, -1.36926)  ( 3.09733, -1.36956) 
45   ( 3.06191, -1.36882)  ( 3.08063, -1.36926) 
45   ( 3.04318, -1.36838)  ( 3.06191, -1.36882) 
45   ( 3.02229, -1.36779)  ( 3.04318, -1.36838) 
45   ( 3.06191, -1.36882)  ( 3.06205, -1.36246) 
45   ( 3.00139, -1.36719)  ( 3.02229, -1.36779) 
45   ( 2.97821, -1.36642)  ( 3.00139, -1.36719) 
45   ( 2.95503, -1.36564)  ( 2.97821, -1.36642) 
45   ( 2.93053, -1.36472)  ( 2.95503, -1.36564) 
45   ( 2.90603, -1.36379)  ( 2.93053, -1.36472) 
45   ( 2.89019, -1.37238)  ( 2.90603, -1.36379) 
45   ( 2.93053, -1.36472)  ( 2.93093, -1.35407) 
45   ( 2.87435, -1.38096)  ( 2.89019, -1.37238) 
45   ( 2.85735, -1.38935)  ( 2.87435, -1.38096) 
45   ( 2.84036, -1.39773)  ( 2.85735, -1.38935) 
45   ( 2.82323, -1.40538)  ( 2.84036, -1.39773) 
45   ( 2.85735, -1.38935)  ( 2.85487, -1.38432) 
45   ( 2.80609, -1.41302)  ( 2.82323, -1.40538) 
45   ( 2.78885, -1.41992)  ( 2.80609, -1.41302) 
44   ( 2.7716, -1.42681)  ( 2.78885, -1.41992) 
44   ( 2.75427, -1.43294)  ( 2.7716, -1.42681) 
45   ( 2.78885, -1.41992)  ( 2.78595, -1.41268) 
45   ( 2.73694, -1.43908)  ( 2.75427, -1.43294) 
45   ( 2.71955, -1.44444)  ( 2.73694, -1.43908) 
44   ( 2.70216, -1.4498)  ( 2.71955, -1.44444) 
44   ( 2.68475, -1.45439)  ( 2.70216, -1.4498) 
45   ( 2.71955, -1.44444)  ( 2.71781, -1.43831) 
45   ( 2.66733, -1.45898)  ( 2.68475, -1.45439) 
45   ( 2.64992, -1.46279)  ( 2.66733, -1.45898) 
44   ( 2.63251, -1.4666)  ( 2.64992, -1.46279) 
43   ( 2.61516, -1.4697)  ( 2.63251, -1.4666) 
43   ( 2.59781, -1.4728)  ( 2.61516, -1.4697) 
44   ( 2.58057, -1.47527)  ( 2.59781, -1.4728) 
43   ( 2.61516, -1.4697)  ( 2.61438, -1.4653) 
45   ( 2.56332, -1.47774)  ( 2.58057, -1.47527) 
45   ( 2.54621, -1.47966)  ( 2.56332, -1.47774) 
45   ( 2.52909, -1.48158)  ( 2.54621, -1.47966) 
45   ( 2.51213, -1.48303)  ( 2.52909, -1.48158) 
45   ( 2.49517, -1.48448)  ( 2.51213, -1.48303) 
45   ( 2.47836, -1.48555)  ( 2.49517, -1.48448) 
45   ( 2.51213, -1.48303)  ( 2.51185, -1.47975) 
45   ( 2.46156, -1.48663)  ( 2.47836, -1.48555) 
45   ( 2.44488, -1.48741)  ( 2.46156, -1.48663) 
45   ( 2.42821, -1.48819)  ( 2.44488, -1.48741) 
45   ( 2.41169, -1.48868)  ( 2.42821, -1.48819) 
43   ( 2.44488, -1.48741)  ( 2.44482, -1.486) 
45   ( 2.39518, -1.48917)  ( 2.41169, -1.48868) 
44   ( 2.37883, -1.4891)  ( 2.39518, -1.48917) 
45   ( 2.41169, -1.48868)  ( 2.40358, -1.47578) 
44   ( 2.36249, -1.48904)  ( 2.37883, -1.4891) 
45   ( 2.34631, -1.48825)  ( 2.36249, -1.48904) 
44   ( 2.37883, -1.4891)  ( 2.38609, -1.47626) 
45   ( 2.33014, -1.48747)  ( 2.34631, -1.48825) 
43   ( 2.31416, -1.486)  ( 2.33014, -1.48747) 
43   ( 2.29817, -1.48452)  ( 2.31416, -1.486) 
45   ( 2.28239, -1.48239)  ( 2.29817, -1.48452) 
43   ( 2.31416, -1.486)  ( 2.31483, -1.47873) 
45   ( 2.26661, -1.48025)  ( 2.28239, -1.48239) 
45   ( 2.25105, -1.47748)  ( 2.26661, -1.48025) 
45   ( 2.23548, -1.47471)  ( 2.25105, -1.47748) 
45   ( 2.22015, -1.47134)  ( 2.23548, -1.47471) 
45   ( 2.25105, -1.47748)  ( 2.25221, -1.47095) 
45   ( 2.20482, -1.46797)  ( 2.22015, -1.47134) 
45   ( 2.18972, -1.46404)  ( 2.20482, -1.46797) 
44   ( 2.17462, -1.4601)  ( 2.18972, -1.46404) 
44   ( 2.15977, -1.45562)  ( 2.17462, -1.4601) 
44   ( 2.18972, -1.46404)  ( 2.1846, -1.45185) 
45   ( 2.14492, -1.45113)  ( 2.15977, -1.45562) 
45   ( 2.13031, -1.44614)  ( 2.14492, -1.45113) 
45   ( 2.15977, -1.45562)  ( 2.16954, -1.44844) 
45   ( 2.11571, -1.44115)  ( 2.13031, -1.44614) 
45   ( 2.10136, -1.43567)  ( 2.11571, -1.44115) 
44   ( 2.08702, -1.4302)  ( 2.10136, -1.43567) 
44   ( 2.07293, -1.42426)  ( 2.08702, -1.4302) 
45   ( 2.10136, -1.43567)  ( 2.10295, -1.43152) 
45   ( 2.05884, -1.41833)  ( 2.07293, -1.42426) 
45   ( 2.04502, -1.41196)  ( 2.05884, -1.41833) 
43   ( 2.0312, -1.4056)  ( 2.04502, -1.41196) 
43   ( 2.01764, -1.39883)  ( 2.0312, -1.4056) 
44   ( 2.04502, -1.41196)  ( 2.0474, -1.40679) 
45   ( 2.00408, -1.39206)  ( 2.01764, -1.39883) 
44   ( 1.99079, -1.3849)  ( 2.00408, -1.39206) 
43   ( 1.9775, -1.37775)  ( 1.99079, -1.3849) 
44   ( 1.96447, -1.37024)  ( 1.9775, -1.37775) 
43   ( 1.99079, -1.3849)  ( 1.9925, -1.38295) 
45   ( 1.95145, -1.36272)  ( 1.96447, -1.37024) 
45   ( 1.93871, -1.35487)  ( 1.95145, -1.36272) 
45   ( 1.96447, -1.37024)  ( 1.96863, -1.36453) 
45   ( 1.92596, -1.34702)  ( 1.93871, -1.35487) 
45   ( 1.91348, -1.33886)  ( 1.92596, -1.34702) 
45   ( 1.90101, -1.33069)  ( 1.91348, -1.33886) 
45   ( 1.88881, -1.32223)  ( 1.90101, -1.33069) 
45   ( 1.91348, -1.33886)  ( 1.91559, -1.33563) 
45   ( 1.87662, -1.31378)  ( 1.88881, -1.32223) 
44   ( 1.8647, -1.30504)  ( 1.87662, -1.31378) 
44   ( 1.85278, -1.29631)  ( 1.8647, -1.30504) 
45   ( 1.84115, -1.28732)  ( 1.85278, -1.29631) 
43   ( 1.8647, -1.30504)  ( 1.8685, -1.29984) 
45   ( 1.82952, -1.27834)  ( 1.84115, -1.28732) 
45   ( 1.81817, -1.26912)  ( 1.82952, -1.27834) 
45   ( 1.84115, -1.28732)  ( 1.83701, -1.28088) 
44   ( 1.80682, -1.2599)  ( 1.81817, -1.26912) 
44   ( 1.79576, -1.25046)  ( 1.80682, -1.2599) 
45   ( 1.81817, -1.26912)  ( 1.82515, -1.27188) 
44   ( 1.7847, -1.24103)  ( 1.79576, -1.25046) 
44   ( 1.77393, -1.23139)  ( 1.7847, -1.24103) 
45   ( 1.79576, -1.25046)  ( 1.80037, -1.24542) 
45   ( 1.76317, -1.22176)  ( 1.77393, -1.23139) 
44   ( 1.7527, -1.21195)  ( 1.76317, -1.22176) 
44   ( 1.74223, -1.20214)  ( 1.7527, -1.21195) 
45   ( 1.73206, -1.19217)  ( 1.74223, -1.20214) 
44   ( 1.7527, -1.21195)  ( 1.75624, -1.20817) 
44   ( 1.72189, -1.1822)  ( 1.73206, -1.19217) 
44   ( 1.71202, -1.17209)  ( 1.72189, -1.1822) 
